timestamp,x,y,z,lon,lat,vx,vy,vz,dx,dy,distance,velocity,sdn,sde,sdne
239.002,4276486.03,644323.9,4672921.23,8.56811867607,47.4077604591,-0.13,-0.2,0.0,-0.487273089256,0.395734897734,230.525309978,0.238537208838,1.412,1.615,-0.142
239.201,4276486.0,644323.82,4672921.23,8.56811768724,47.4077607344,-0.12,-0.2,0.01,-0.561769505944,0.426384971143,230.605865195,0.233238075794,1.398,1.62,-0.115
239.403,4276485.96,644323.75,4672921.24,8.56811684916,47.4077611262,-0.11,-0.2,0.01,-0.624909201404,0.470001118325,230.682604947,0.22825424421,1.386,1.625,-0.096
239.605,4276485.94,644323.69,4672921.25,8.56811610261,47.4077613772,-0.09,-0.19,0.0,-0.681153274197,0.497942386782,230.745407098,0.210237960416,1.375,1.63,-0.067
239.801,4276485.89,644323.65,4672921.25,8.56811567728,47.4077617441,-0.08,-0.18,0.0,-0.713196869714,0.538776757047,230.797313146,0.196977156036,1.365,1.635,-0.029
240.0,4276485.84,644323.61,4672921.27,8.56811525195,47.4077622326,-0.06,-0.16,-0.01,-0.745240466034,0.593162749366,230.860437057,0.170880074906,1.356,1.64,0.041
240.201,4276485.78,644323.59,4672921.26,8.56811510837,47.4077625843,-0.05,-0.14,-0.01,-0.756057650162,0.632313460195,230.90105466,0.148660687473,1.348,1.644,0.049
240.4,4276485.75,644323.57,4672921.26,8.56811490557,47.4077628005,-0.05,-0.13,-0.01,-0.771335932453,0.656374837418,230.929556867,0.139283882772,1.341,1.646,0.044
240.604,4276485.73,644323.56,4672921.25,8.56811481405,47.4077628804,-0.04,-0.11,-0.02,-0.778231557394,0.665273906698,230.940814889,0.117046999107,1.334,1.648,0.027
240.8,4276485.69,644323.57,4672921.26,8.568115024,47.4077631933,-0.04,-0.09,-0.01,-0.762413736263,0.700105129058,230.97906953,0.098488578018,1.328,1.647,-0.036
241.0,4276485.61,644323.55,4672921.27,8.5681149199,47.4077637977,-0.04,-0.08,-0.01,-0.770256855441,0.767384226349,231.046804244,0.0894427191,1.322,1.645,-0.067
241.202,4276485.55,644323.55,4672921.28,8.56811503833,47.4077642514,-0.04,-0.07,-0.02,-0.761334658716,0.817890329807,231.098092372,0.080622577483,1.317,1.644,-0.087
241.402,4276485.52,644323.52,4672921.28,8.56811470453,47.4077644774,-0.04,-0.07,-0.02,-0.786482632905,0.843049822929,231.133665124,0.080622577483,1.312,1.644,-0.101
241.602,4276485.5,644323.55,4672921.27,8.56811513702,47.4077645179,-0.04,-0.06,-0.02,-0.753899494934,0.847556429403,231.166558442,0.0721110255093,1.307,1.643,-0.116
241.798,4276485.47,644323.54,4672921.3,8.56811506523,47.4077649068,-0.03,-0.06,-0.01,-0.759308087333,0.890847123017,231.210185693,0.067082039325,1.303,1.644,-0.138
242.001,4276485.43,644323.55,4672921.3,8.56811527518,47.4077651588,-0.04,-0.06,-0.01,-0.743490264997,0.918902535932,231.242392986,0.0721110255093,1.3,1.645,-0.157
242.2,4276485.42,644323.55,4672921.32,8.56811529492,47.407765346,-0.03,-0.05,-0.02,-0.742003232187,0.939742539795,231.263285976,0.0583095189485,1.298,1.647,-0.176
242.4,4276485.44,644323.56,4672921.35,8.56811538645,47.4077653878,-0.03,-0.04,-0.02,-0.735107606845,0.944395087823,231.27160438,0.05,1.295,1.648,-0.194
242.6,4276485.41,644323.62,4672921.35,8.56811623169,47.407765525,-0.05,-0.02,-0.02,-0.671428362107,0.959671539434,231.33709038,0.0538516480713,1.293,1.65,-0.21
242.8,4276485.34,644323.69,4672921.37,8.56811728689,47.407766036,-0.09,0.02,0.01,-0.591931292758,1.01655502443,231.434842694,0.0921954445729,1.292,1.651,-0.223
243.001,4276485.32,644323.74,4672921.36,8.56811798139,47.4077660568,-0.11,0.04,0.01,-0.539608770587,1.01886539911,231.4872162,0.117046999107,1.292,1.654,-0.237
243.197,4276485.3,644323.76,4672921.36,8.56811828288,47.407766168,-0.12,0.04,0.01,-0.516895321571,1.03124593093,231.513084682,0.126491106407,1.293,1.661,-0.256
243.401,4276485.31,644323.8,4672921.37,8.56811878716,47.4077661239,-0.13,0.05,0.02,-0.478903590264,1.02634089338,231.551391744,0.139283882772,1.295,1.668,-0.274
243.601,4276485.24,644323.91,4672921.34,8.56812036638,47.4077662911,-0.17,0.08,0.02,-0.359927752383,1.04495285965,231.671814563,0.187882942281,1.296,1.666,-0.29
243.8,4276485.07,644324.12,4672921.15,8.56812345303,47.4077660405,-0.19,0.11,-0.01,-0.127384655769,1.01705451727,231.906025172,0.219544984001,1.296,1.638,-0.327
243.999,4276484.99,644324.23,4672921.05,8.56812505198,47.4077658471,-0.18,0.1,-0.04,-0.00692177356884,0.995524186577,232.028396987,0.20591260282,1.296,1.616,-0.356
244.199,4276484.92,644324.33,4672920.99,8.5681265002,47.4077658415,-0.17,0.1,-0.05,0.102184385663,0.994906830125,232.137504893,0.197230829233,1.299,1.597,-0.381
244.4,4276484.93,644324.35,4672920.91,8.56812674247,47.4077652694,-0.13,0.09,-0.09,0.120436733974,0.931215728302,232.203759739,0.158113883008,1.299,1.58,-0.408
244.596,4276484.9,644324.4,4672920.78,8.56812745671,47.4077646252,-0.11,0.11,-0.12,0.174246296984,0.859504747715,232.293414264,0.155563491861,1.3,1.562,-0.434
244.801,4276484.9,644324.51,4672920.56,8.56812889776,47.4077631776,-0.08,0.17,-0.17,0.282812904126,0.698357611245,232.487721,0.187882942281,1.297,1.545,-0.451
245.0,4276484.85,644324.61,4672920.41,8.5681303065,47.4077624933,-0.06,0.19,-0.2,0.388944997069,0.622181176904,232.618361233,0.199248588452,1.294,1.528,-0.466
245.202,4276484.79,644324.68,4672920.26,8.56813134196,47.4077619041,-0.05,0.2,-0.22,0.466955052612,0.556587475233,232.720283274,0.206155281281,1.295,1.513,-0.482
245.401,4276484.71,644324.73,4672920.05,8.56813215489,47.4077611003,-0.04,0.21,-0.27,0.528199798005,0.46711189886,232.828712041,0.213775583264,1.296,1.5,-0.497
245.601,4276484.63,644324.73,4672919.89,8.56813231279,47.4077606502,-0.04,0.23,-0.27,0.540096085912,0.417005968192,232.880210837,0.233452350599,1.297,1.487,-0.512
245.803,4276484.55,644324.72,4672919.73,8.56813233969,47.4077602099,-0.05,0.23,-0.28,0.542122681919,0.367998155796,232.929260534,0.235372045919,1.298,1.474,-0.526
245.997,4276484.49,644324.71,4672919.65,8.56813232712,47.4077601257,-0.05,0.22,-0.29,0.541175206016,0.358620072746,232.938686357,0.225610283454,1.3,1.463,-0.538
246.2,4276484.44,644324.76,4672919.53,8.56813308083,47.4077596733,-0.05,0.23,-0.31,0.597958848296,0.308261646237,233.014583348,0.235372045919,1.301,1.452,-0.55
246.4,4276484.43,644324.85,4672919.43,8.56813427961,47.4077590413,-0.04,0.27,-0.32,0.688273115826,0.237908835133,233.129065595,0.272946881279,1.302,1.438,-0.561
246.601,4276484.44,644324.94,4672919.37,8.56813543892,47.4077585218,-0.03,0.29,-0.33,0.775613309973,0.180082506894,233.233813835,0.291547594742,1.303,1.425,-0.569
246.8,4276484.43,644325.05,4672919.3,8.56813689971,47.4077580527,-0.03,0.3,-0.35,0.885666961434,0.127860892327,233.355628872,0.301496268634,1.307,1.41,-0.58
247.0,4276484.42,644325.1,4672919.23,8.56813757447,47.4077576428,-0.04,0.33,-0.35,0.936502459226,0.0822279889744,233.42394146,0.332415402772,1.311,1.392,-0.59
247.2,4276484.4,644325.04,4672919.18,8.56813682792,47.4077575286,-0.03,0.29,-0.35,0.880258379474,0.0695144031336,233.481604549,0.291547594742,1.312,1.376,-0.589
247.397,4276484.42,644325.0,4672919.23,8.56813626442,47.4077577415,-0.03,0.27,-0.33,0.83780553689,0.0932091772328,233.530222304,0.271661554144,1.314,1.363,-0.584
247.601,4276484.44,644324.93,4672919.33,8.56813530791,47.4077582882,-0.03,0.23,-0.31,0.765743617673,0.154077372357,233.624550759,0.231948270095,1.317,1.35,-0.573
247.801,4276484.47,644324.9,4672919.38,8.56813485569,47.4077584258,-0.02,0.2,-0.29,0.731673431501,0.169385643212,233.661902074,0.200997512422,1.32,1.342,-0.566
248.002,4276484.51,644324.88,4672919.39,8.56813451472,47.4077582445,0.02,0.18,-0.32,0.705985901341,0.149204161178,233.694569205,0.181107702763,1.319,1.33,-0.551
248.199,4276484.58,644324.84,4672919.43,8.56813385254,47.4077580691,0.05,0.14,-0.33,0.656097878515,0.129681204136,233.748141219,0.148660687473,1.309,1.316,-0.527
248.401,4276484.65,644324.79,4672919.49,8.56813305935,47.4077580253,0.08,0.1,-0.32,0.596340165396,0.124807990583,233.808097307,0.128062484749,1.304,1.313,-0.512
248.6,4276484.63,644324.78,4672919.47,8.56813296782,47.4077580444,0.08,0.1,-0.33,0.589444545674,0.126931249627,233.815312416,0.128062484749,1.298,1.308,-0.496
248.796,4276484.6,644324.76,4672919.44,8.56813276502,47.4077580779,0.09,0.09,-0.33,0.574166270075,0.130665196933,233.831040355,0.127279220614,1.296,1.305,-0.486
249.0,4276484.6,644324.73,4672919.43,8.56813237201,47.4077580467,0.09,0.06,-0.33,0.544557193977,0.127183738349,233.860853405,0.108166538264,1.297,1.305,-0.482
249.2,4276484.59,644324.72,4672919.38,8.56813226074,47.4077578176,0.08,0.04,-0.32,0.536174537966,0.101691174594,233.887688824,0.0894427191,1.3,1.307,-0.478
249.402,4276484.62,644324.74,4672919.33,8.56813246354,47.4077572972,0.08,0.05,-0.32,0.551452813966,0.0437507232521,233.947609785,0.0943398113206,1.305,1.308,-0.476
249.601,4276484.54,644324.69,4672919.17,8.56813196642,47.4077568964,0.06,0.01,-0.34,0.51400064144,-0.000864631874531,234.005860924,0.060827625303,1.307,1.305,-0.47
249.802,4276484.53,644324.62,4672919.05,8.56813106912,47.4077563005,0.08,-0.04,-0.36,0.446399831626,-0.0671991829607,234.100571758,0.0894427191,1.306,1.301,-0.457
250.001,4276484.55,644324.55,4672919.01,8.56813011261,47.4077559951,0.08,-0.08,-0.36,0.374337914416,-0.1011923786,234.180248965,0.11313708499,1.305,1.297,-0.442
250.199,4276484.55,644324.48,4672919.01,8.56812919558,47.4077560642,0.07,-0.1,-0.34,0.305250068179,-0.0935055538583,234.24976312,0.122065556157,1.303,1.294,-0.429
250.401,4276484.55,644324.42,4672918.98,8.56812840955,47.4077559407,0.07,-0.13,-0.33,0.246031914242,-0.107244287589,234.310554095,0.147648230602,1.304,1.293,-0.423
250.6,4276484.56,644324.36,4672918.99,8.56812760378,47.4077559953,0.05,-0.13,-0.31,0.185326724685,-0.10116815111,234.371562614,0.139283882772,1.306,1.295,-0.423
250.803,4276484.49,644324.34,4672919.05,8.56812747994,47.4077568386,-0.01,-0.12,-0.27,0.175996586214,-0.00729835043529,234.465894957,0.120415945788,1.302,1.295,-0.428
251.0,4276484.45,644324.32,4672919.09,8.56812729688,47.4077573637,-0.05,-0.11,-0.24,0.162205342086,0.0511546748513,234.525952884,0.120830459736,1.299,1.293,-0.432
251.201,4276484.48,644324.26,4672919.09,8.56812645164,47.4077572264,-0.05,-0.13,-0.23,0.0985260807532,0.0358782279861,234.591438899,0.139283882772,1.299,1.295,-0.434
251.402,4276484.54,644324.18,4672919.21,8.56812528517,47.4077576429,-0.04,-0.16,-0.19,0.0106463303676,0.0822426275035,234.690799395,0.164924225025,1.3,1.296,-0.433
251.598,4276484.53,644324.09,4672919.32,8.56812412587,47.4077584667,-0.07,-0.19,-0.14,-0.0766938681962,0.173948010878,234.817441361,0.202484567313,1.295,1.295,-0.433
251.802,4276484.51,644324.0,4672919.4,8.5681229863,47.4077591734,-0.1,-0.21,-0.11,-0.162547033147,0.252614337443,234.933885154,0.232594066992,1.291,1.295,-0.434
252.001,4276484.48,644323.93,4672919.43,8.56812212848,47.4077596215,-0.12,-0.21,-0.09,-0.227173779617,0.302493746227,235.015521982,0.241867732449,1.289,1.294,-0.439
252.204,4276484.48,644323.92,4672919.46,8.56812199748,47.407759814,-0.13,-0.2,-0.08,-0.237043472453,0.323919302326,235.039111499,0.238537208838,1.287,1.293,-0.444
252.403,4276484.51,644323.9,4672919.49,8.56812167625,47.4077598199,-0.14,-0.18,-0.07,-0.26124396097,0.324577824154,235.063320945,0.22803508502,1.288,1.293,-0.452
252.602,4276484.49,644323.88,4672919.52,8.56812145372,47.4077601532,-0.14,-0.18,-0.05,-0.278009278212,0.361678262141,235.104033577,0.22803508502,1.289,1.294,-0.462
252.801,4276484.41,644323.84,4672919.5,8.5681210876,47.4077605947,-0.16,-0.2,-0.05,-0.305591776504,0.41082617476,235.160392352,0.256124969497,1.289,1.294,-0.47
253.004,4276484.41,644323.79,4672919.54,8.56812043258,47.4077608875,-0.16,-0.21,-0.04,-0.354940241753,0.443420011811,235.21953311,0.264007575649,1.291,1.294,-0.479
253.202,4276484.43,644323.79,4672919.59,8.5681203931,47.4077610608,-0.16,-0.19,-0.03,-0.357914309916,0.462722306494,235.23906318,0.248394846967,1.293,1.293,-0.484
253.401,4276484.43,644323.82,4672919.57,8.56812078612,47.4077609095,-0.16,-0.18,-0.04,-0.328305230873,0.445876331205,235.273129064,0.240831891576,1.296,1.293,-0.486
253.601,4276484.48,644323.88,4672919.54,8.56812147346,47.4077603404,-0.14,-0.16,-0.05,-0.276522244063,0.382518272331,235.354956452,0.212602916255,1.296,1.294,-0.482
253.8,4276484.57,644323.96,4672919.47,8.56812234385,47.4077592461,-0.12,-0.14,-0.06,-0.210948010584,0.260707193708,235.493296319,0.184390889146,1.289,1.297,-0.475
254.002,4276484.59,644324.04,4672919.4,8.56812335241,47.4077586102,-0.12,-0.13,-0.05,-0.134964538602,0.189914800397,235.597147419,0.17691806013,1.284,1.3,-0.469
254.202,4276484.55,644324.15,4672919.39,8.56812487242,47.4077587027,-0.17,-0.09,-0.01,-0.0204497821542,0.200213232219,235.712124318,0.192353840617,1.278,1.303,-0.467
254.403,4276484.57,644324.25,4672919.44,8.56812614299,47.4077587774,-0.19,-0.05,0.03,0.0752730729561,0.208534356045,235.808208167,0.196468827044,1.275,1.307,-0.464
254.603,4276484.59,644324.3,4672919.44,8.56812675854,47.4077585972,-0.19,-0.05,0.04,0.121647464958,0.18846700265,235.858738187,0.196468827044,1.271,1.312,-0.46
254.803,4276484.57,644324.36,4672919.42,8.56812758404,47.4077585472,-0.21,-0.03,0.05,0.183839689332,0.182903437743,235.921178767,0.212132034356,1.268,1.317,-0.458
255.002,4276484.52,644324.39,4672919.38,8.56812807575,47.4077586015,-0.24,-0.03,0.05,0.22088394313,0.188947751023,235.958712891,0.241867732449,1.268,1.326,-0.459
255.201,4276484.51,644324.39,4672919.3,8.56812809549,47.40775818,-0.23,-0.05,0.03,0.222370978349,0.142029629587,236.005654571,0.235372045919,1.266,1.333,-0.462
255.401,4276484.46,644324.38,4672919.24,8.56812806317,47.407758152,-0.22,-0.05,0.01,0.21993646241,0.138914785201,236.00960794,0.225610283454,1.266,1.339,-0.468
255.599,4276484.37,644324.42,4672919.19,8.56812876484,47.4077583975,-0.22,-0.04,0.0,0.27279855206,0.16623870116,236.069114216,0.22360679775,1.266,1.34,-0.476
255.803,4276484.31,644324.44,4672919.14,8.56812914527,47.4077584663,-0.21,-0.03,-0.01,0.301460150918,0.173893701911,236.098780464,0.212132034356,1.264,1.326,-0.48
256.002,4276484.28,644324.49,4672919.05,8.56812985951,47.4077580655,-0.2,-0.02,-0.04,0.355269722359,0.129285943285,236.168675544,0.200997512422,1.262,1.318,-0.478
256.203,4276484.29,644324.6,4672918.96,8.56813128083,47.4077573437,-0.17,0.02,-0.07,0.462349307933,0.0489359375107,236.30254922,0.171172427686,1.261,1.315,-0.474
256.402,4276484.24,644324.66,4672918.85,8.56813216555,47.4077569424,-0.18,0.03,-0.1,0.52900264519,0.00425519663778,236.382792823,0.182482875909,1.26,1.32,-0.474
256.603,4276484.19,644324.71,4672918.78,8.56813291926,47.4077567943,-0.2,0.03,-0.11,0.585786290683,-0.0122241739451,236.4419194,0.202237484162,1.262,1.327,-0.473
256.803,4276484.12,644324.73,4672918.72,8.56813331944,47.4077568677,-0.22,0.02,-0.1,0.615934930915,-0.00405660557637,236.473154791,0.220907220344,1.265,1.332,-0.473
256.997,4276484.14,644324.79,4672918.73,8.56813406599,47.4077567384,-0.21,0.03,-0.1,0.672179016556,-0.0184462693806,236.531210451,0.212132034356,1.268,1.337,-0.472
257.201,4276484.13,644324.83,4672918.75,8.56813460975,47.4077568862,-0.21,0.04,-0.09,0.713144824991,-0.00199873227921,236.575354748,0.213775583264,1.269,1.343,-0.474
257.401,4276484.08,644324.93,4672918.77,8.56813601849,47.4077572366,-0.24,0.07,-0.07,0.819276938945,0.0370136279587,236.688429899,0.25,1.271,1.349,-0.478
257.602,4276484.06,644325.09,4672918.88,8.56813815404,47.4077578793,-0.26,0.13,-0.04,0.980166101313,0.108554445829,236.864507755,0.290688837075,1.269,1.355,-0.485
257.802,4276484.03,644325.18,4672918.83,8.5681393923,47.4077576826,-0.24,0.15,-0.07,1.07345445012,0.0866574558495,236.960331521,0.283019433962,1.27,1.363,-0.495
258.002,4276484.02,644325.24,4672918.81,8.56814019806,47.4077575671,-0.21,0.15,-0.09,1.13415964543,0.0738054972699,237.022382255,0.258069758011,1.271,1.371,-0.504
258.205,4276484.07,644325.26,4672918.81,8.56814036138,47.4077572201,-0.17,0.14,-0.11,1.1464638435,0.0351673382381,237.062932232,0.220227155455,1.272,1.381,-0.514
258.396,4276484.07,644325.32,4672918.77,8.56814114741,47.4077569174,-0.15,0.15,-0.14,1.20568200038,0.00147536630464,237.131064009,0.212132034356,1.273,1.388,-0.521
258.601,4276484.11,644325.41,4672918.73,8.5681422475,47.4077563233,-0.12,0.18,-0.16,1.28856108392,-0.0646644987517,237.237099023,0.216333076528,1.272,1.393,-0.521
258.8,4276484.13,644325.45,4672918.72,8.56814273205,47.407756092,-0.1,0.19,-0.17,1.32506577867,-0.0904095591393,237.281768933,0.214709105536,1.27,1.391,-0.522
259.001,4276484.14,644325.44,4672918.73,8.5681425813,47.4077560972,-0.1,0.17,-0.17,1.31370904821,-0.0898240084843,237.293140749,0.197230829233,1.27,1.392,-0.526
259.2,4276484.14,644325.37,4672918.76,8.56814166427,47.4077563489,-0.1,0.13,-0.16,1.2446212001,-0.0618097316786,237.367692278,0.164012194669,1.27,1.396,-0.525
259.401,4276484.14,644325.3,4672918.79,8.56814074724,47.4077566006,-0.11,0.11,-0.15,1.17553335158,-0.0337954525,237.442243808,0.155563491861,1.272,1.402,-0.525
259.601,4276484.22,644325.14,4672918.8,8.56813849325,47.4077562955,-0.06,0.04,-0.16,1.00572197027,-0.0677568020018,237.615417936,0.0721110255093,1.271,1.404,-0.526
259.797,4276484.18,644325.1,4672918.82,8.56813804819,47.4077567186,-0.09,0.03,-0.13,0.972191348238,-0.020659162225,237.67323221,0.0948683298051,1.27,1.404,-0.523
260.0,4276484.18,644325.03,4672918.81,8.56813713115,47.4077567267,-0.09,0.01,-0.13,0.903103499056,-0.019748142183,237.742326065,0.0905538513814,1.269,1.404,-0.523
260.205,4276484.16,644324.97,4672918.78,8.5681363846,47.4077567343,-0.1,0.0,-0.12,0.846859415958,-0.0189101051787,237.798576392,0.1,1.268,1.405,-0.526
260.399,4276484.12,644324.94,4672918.74,8.56813607054,47.4077567823,-0.11,-0.01,-0.12,0.823198484482,-0.0135654680287,237.822833449,0.110453610172,1.27,1.406,-0.531
260.6,4276484.11,644324.91,4672918.7,8.56813569726,47.4077566339,-0.11,-0.03,-0.13,0.795076442532,-0.0300859842129,237.855449039,0.11401754251,1.272,1.409,-0.532
260.801,4276484.06,644324.86,4672918.68,8.56813514093,47.4077568888,-0.12,-0.06,-0.13,0.753163160736,-0.00170509874652,237.906067196,0.13416407865,1.273,1.413,-0.532
261.001,4276484.02,644324.81,4672918.7,8.56813456486,47.4077573218,-0.12,-0.09,-0.11,0.709762841313,0.0464906600934,237.970924107,0.15,1.274,1.417,-0.53
261.197,4276483.98,644324.79,4672918.68,8.5681343818,47.4077574817,-0.13,-0.1,-0.11,0.695971600799,0.0642888041893,237.993440151,0.164012194669,1.275,1.42,-0.527
261.398,4276483.96,644324.78,4672918.67,8.56813429027,47.4077575616,-0.13,-0.1,-0.1,0.689075980676,0.0731878766327,238.004698173,0.164012194669,1.276,1.425,-0.524
261.598,4276483.94,644324.83,4672918.62,8.56813498477,47.4077573389,-0.12,-0.07,-0.12,0.741398520913,0.0483949842614,238.062597532,0.138924439894,1.277,1.432,-0.525
261.799,4276484.05,644324.87,4672918.5,8.56813529167,47.4077558488,-0.07,-0.05,-0.17,0.764519890531,-0.117479489065,238.230075706,0.0860232526704,1.277,1.44,-0.526
261.997,4276483.99,644324.9,4672918.44,8.56813580311,47.4077558468,-0.09,-0.03,-0.17,0.803051190789,-0.117698426314,238.268607628,0.0948683298051,1.284,1.451,-0.527
262.199,4276483.96,644324.94,4672918.4,8.56813638635,47.4077557603,-0.09,-0.01,-0.17,0.84699107448,-0.127329007578,238.31359053,0.0905538513814,1.292,1.462,-0.527
262.399,4276483.95,644324.98,4672918.32,8.56813693011,47.4077552994,-0.08,0.01,-0.18,0.887956884655,-0.178639616341,238.379248554,0.080622577483,1.301,1.474,-0.528
262.597,4276484.02,644324.95,4672918.28,8.56813639892,47.4077546272,-0.05,0.02,-0.19,0.847938546234,-0.253467207555,238.464105115,0.0538516480713,1.309,1.484,-0.529
262.8,4276484.05,644324.92,4672918.23,8.5681359467,47.407754156,-0.04,0.03,-0.19,0.813868356316,-0.305917077028,238.526649232,0.05,1.317,1.493,-0.535
263.0,4276484.09,644324.87,4672918.21,8.56813521272,47.4077538217,-0.03,0.02,-0.19,0.758571743767,-0.343131649191,238.593302362,0.0360555127546,1.324,1.498,-0.541
263.201,4276484.21,644324.81,4672918.22,8.56813418983,47.4077531561,0.01,0.0,-0.18,0.681509147131,-0.417227730795,238.70020827,0.01,1.329,1.506,-0.549
263.4,4276484.25,644324.76,4672918.15,8.56813345586,47.4077525175,0.02,-0.02,-0.19,0.626212537393,-0.488321377077,238.790275032,0.0282842712475,1.336,1.514,-0.557
263.602,4276484.21,644324.75,4672918.2,8.5681334038,47.4077530936,-0.01,-0.02,-0.15,0.622290989982,-0.424190649544,238.854525547,0.022360679775,1.34,1.517,-0.569
263.802,4276484.16,644324.71,4672918.27,8.56813297848,47.4077538865,-0.04,-0.03,-0.11,0.590247399551,-0.335925552258,238.948427193,0.05,1.344,1.528,-0.577
263.998,4276484.12,644324.68,4672918.31,8.56813266441,47.4077544214,-0.06,-0.04,-0.08,0.566586465398,-0.276374401581,239.01250667,0.0721110255093,1.35,1.54,-0.583
264.2,4276484.08,644324.68,4672918.3,8.56813274337,47.4077546225,-0.08,-0.04,-0.08,0.572534610422,-0.253996679838,239.035661429,0.0894427191,1.356,1.551,-0.589
264.401,4276484.03,644324.68,4672918.3,8.56813284206,47.4077549498,-0.1,-0.04,-0.07,0.579969791868,-0.217554759724,239.072854109,0.107703296143,1.362,1.563,-0.596
264.601,4276483.94,644324.63,4672918.36,8.56813236467,47.4077559536,-0.13,-0.07,-0.04,0.544004650948,-0.105813820051,239.190240348,0.147648230602,1.366,1.574,-0.605
264.802,4276483.88,644324.55,4672918.36,8.56813143506,47.4077564254,-0.15,-0.1,-0.03,0.473969319039,-0.0532985672048,239.277777765,0.180277563773,1.371,1.584,-0.615
265.001,4276483.86,644324.52,4672918.38,8.56813108153,47.4077567076,-0.16,-0.1,-0.02,0.447334309764,-0.0218758148533,239.318970156,0.188679622641,1.373,1.595,-0.624
265.2,4276483.81,644324.56,4672918.36,8.56813170424,47.4077568738,-0.17,-0.08,-0.02,0.494248266034,-0.00337799225449,239.369399203,0.187882942281,1.375,1.604,-0.631
265.399,4276483.78,644324.59,4672918.39,8.56813215646,47.4077572232,-0.18,-0.06,-0.01,0.52831845622,0.0355202488361,239.421108496,0.18973665961,1.377,1.614,-0.637
265.603,4276483.75,644324.6,4672918.39,8.56813234668,47.4077574098,-0.19,-0.05,0.0,0.542649259128,0.0562872854801,239.446340256,0.196468827044,1.381,1.623,-0.642
265.803,4276483.74,644324.62,4672918.39,8.56813262843,47.4077574555,-0.18,-0.03,-0.01,0.563875683364,0.0613794331169,239.468168931,0.182482875909,1.384,1.63,-0.646
266.002,4276483.7,644324.66,4672918.4,8.5681332314,47.4077577388,-0.18,-0.01,0.0,0.609302605486,0.0929163117345,239.523469745,0.180277563773,1.389,1.639,-0.649
266.202,4276483.77,644324.6,4672918.41,8.56813230721,47.4077574006,-0.15,-0.03,-0.02,0.53967518655,0.0552621454998,239.602626638,0.152970585408,1.394,1.65,-0.659
266.407,4276483.83,644324.61,4672918.45,8.56813231978,47.4077572413,-0.13,-0.01,-0.02,0.540622662586,0.0375369773229,239.620377111,0.130384048104,1.398,1.66,-0.67
266.602,4276483.9,644324.6,4672918.51,8.56813205061,47.4077571581,-0.11,-0.01,-0.03,0.520343715055,0.0282712891001,239.642672597,0.110453610172,1.403,1.67,-0.68
266.8,4276483.96,644324.57,4672918.57,8.56813153917,47.4077571601,-0.09,-0.02,-0.03,0.48181241734,0.0284902231846,239.681204517,0.0921954445729,1.408,1.68,-0.69
267.002,4276483.99,644324.57,4672918.6,8.56813147996,47.4077571463,-0.08,-0.01,-0.03,0.477351309007,0.0269525132141,239.685923207,0.080622577483,1.411,1.69,-0.7
267.203,4276484.01,644324.56,4672918.6,8.56813130947,47.4077570252,-0.07,-0.01,-0.03,0.464507543458,0.0134738623331,239.704541379,0.0707106781187,1.413,1.702,-0.71
267.403,4276484.06,644324.53,4672918.63,8.56813081777,47.40775691,-0.06,-0.02,-0.02,0.427463283236,0.000653739607942,239.743741287,0.0632455532034,1.415,1.713,-0.719
267.603,4276484.08,644324.53,4672918.63,8.56813077829,47.4077567791,-0.06,-0.02,-0.02,0.424489211327,-0.0139230295452,239.75861836,0.0632455532034,1.417,1.725,-0.729
267.803,4276484.1,644324.54,4672918.62,8.56813086982,47.4077565774,-0.05,-0.02,-0.02,0.431384832788,-0.0363737311615,239.782104177,0.0538516480713,1.418,1.736,-0.739
268.001,4276484.13,644324.58,4672918.62,8.56813133463,47.4077563415,-0.06,0.0,-0.02,0.466402497672,-0.0626313560024,239.825872884,0.06,1.418,1.748,-0.748
268.202,4276484.18,644324.6,4672918.62,8.56813149795,47.4077559944,-0.05,0.01,-0.02,0.478706703904,-0.10126951187,239.866422861,0.0509901951359,1.416,1.759,-0.757
268.402,4276484.26,644324.57,4672918.64,8.56813094703,47.407755622,-0.04,0.0,-0.02,0.437201337223,-0.142730600539,239.925089012,0.04,1.413,1.77,-0.764
268.603,4276484.33,644324.57,4672918.64,8.56813080886,47.4077551637,-0.04,0.0,-0.02,0.426792086008,-0.193749289015,239.977158764,0.04,1.408,1.781,-0.771
268.802,4276484.4,644324.59,4672918.63,8.5681309327,47.4077546248,-0.03,0.01,-0.02,0.436122220331,-0.253740025854,240.037870706,0.0316227766017,1.404,1.791,-0.777
269.002,4276484.43,644324.6,4672918.61,8.56813100449,47.4077542967,-0.03,0.01,-0.02,0.441530805369,-0.290254922679,240.07478399,0.0316227766017,1.4,1.801,-0.784
269.203,4276484.49,644324.61,4672918.6,8.56813101707,47.4077538332,-0.03,0.01,-0.02,0.44247828261,-0.341859158646,240.126396923,0.0316227766017,1.397,1.811,-0.79
269.4,4276484.53,644324.64,4672918.58,8.56813133113,47.4077534199,-0.02,0.02,-0.02,0.466139216227,-0.387858674614,240.178125012,0.0282842712475,1.393,1.822,-0.797
269.603,4276484.56,644324.66,4672918.56,8.56813153393,47.4077530821,-0.02,0.03,-0.02,0.481417493165,-0.425471690502,240.218722607,0.0360555127546,1.391,1.833,-0.805
